Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2019-05-29,42.4296989440918,136.7493438720703,90.95950317382812,106.74828338623047,342.58746337890625,105.1367416381836,150.28990173339844,43.285736083984375,85.94429779052734,126.99091339111328,159.58868408203125,158.89913940429688,133.94906616210938,92.3512954711914,108.14215087890625,89.48397064208984,39.01601028442383,165.5986785888672,105.29095458984375,60.488525390625,117.31110382080078,71.06380462646484,3.4786524772644043,87.29716491699219,133.57347106933594,124.58173370361328,214.0846405029297,154.8486328125,39.18096923828125,30.866910934448242
2019-05-30,42.64976119995117,136.63619995117188,90.81600189208984,106.50196075439453,343.638427734375,105.44832611083984,153.01280212402344,43.60316467285156,84.92123413085938,127.59898376464844,159.01165771484375,159.81076049804688,134.8291778564453,92.26586151123047,108.784423828125,88.5248031616211,39.529701232910156,168.3189239501953,104.75603485107422,60.732460021972656,118.05288696289062,71.4151611328125,3.4520998001098633,88.25233459472656,132.98773193359375,125.14848327636719,215.0561065673828,154.8771514892578,38.271820068359375,30.8880615234375
2019-05-31,41.87713623046875,134.74473571777344,88.75350189208984,104.64999389648438,335.52557373046875,103.69143676757812,148.8350830078125,42.34969711303711,83.79513549804688,127.44453430175781,154.87025451660156,158.7820281982422,133.90016174316406,90.42863464355469,107.99388885498047,87.615234375,39.43338394165039,168.48036193847656,104.21456909179688,60.374210357666016,116.12808227539062,69.69847106933594,3.361522912979126,86.22470092773438,131.38404846191406,125.0110855102539,213.55465698242188,153.5164031982422,36.6016731262207,30.661367416381836
2019-06-03,41.453739166259766,139.31976318359375,84.6344985961914,104.56788635253906,332.8540344238281,104.41844177246094,142.63238525390625,42.14619827270508,85.37019348144531,127.85958099365234,155.46429443359375,158.54782104492188,135.660400390625,91.34011840820312,108.23272705078125,88.0286865234375,40.1156120300293,168.91375732421875,104.40374755859375,61.174522399902344,112.52252197265625,70.43936920166016,3.3198325634002686,86.97042083740234,133.68939208984375,126.05877685546875,208.9267578125,150.91860961914062,37.96877670288086,30.818552017211914
2019-06-04,42.97029495239258,141.23545837402344,86.47799682617188,106.60233306884766,338.4819641113281,105.65603637695312,148.2452850341797,43.32643127441406,86.33438873291016,130.12782287597656,161.14169311523438,163.2983856201172,137.0294647216797,94.48757934570312,110.11839294433594,90.74083709716797,40.13166427612305,169.63607788085938,107.17627716064453,61.79953384399414,115.6397933959961,73.74627685546875,3.5486323833465576,87.70773315429688,136.3769989013672,126.7114486694336,212.6361541748047,154.46798706054688,37.86102294921875,30.99989891052246
2019-06-05,43.66397476196289,141.0899658203125,86.92500305175781,107.76094055175781,342.53839111328125,106.5561294555664,155.7455291748047,44.56362533569336,86.5920181274414,131.20883178710938,159.91970825195312,165.65655517578125,138.05625915527344,93.633056640625,110.65362548828125,91.06328582763672,40.757728576660156,170.0609130859375,106.88922119140625,62.26446533203125,118.14678955078125,74.74015808105469,3.5059499740600586,89.42534637451172,140.88116455078125,128.6865997314453,214.41139221191406,157.3797607421875,38.40651321411133,31.56210708618164
2019-06-06,44.3050422668457,141.00914001464844,87.71800231933594,108.9560546875,344.394775390625,106.78981018066406,156.60072326660156,44.84851837158203,88.82210540771484,132.4346160888672,161.0823211669922,166.0608367919922,138.74893188476562,94.15289306640625,112.54754638671875,91.2617416381836,41.25535583496094,172.54220581054688,107.45679473876953,62.07392883300781,120.0152587890625,74.4962158203125,3.5679876804351807,89.96997833251953,146.14028930664062,127.95665740966797,213.57232666015625,158.83566284179688,38.74995803833008,31.770660400390625
2019-06-07,45.48429870605469,141.8658905029297,90.20149993896484,110.4887466430664,347.4002380371094,107.71583557128906,158.5273895263672,45.52408981323242,89.41091918945312,133.23573303222656,161.0823211669922,166.1703338623047,140.37879943847656,94.9290542602539,114.08740234375,90.2612533569336,41.32758712768555,174.60708618164062,108.68973541259766,62.851383209228516,123.37664031982422,75.36361694335938,3.610671043395996,91.13458251953125,148.46438598632812,129.12242126464844,217.94410705566406,161.8140411376953,38.547935485839844,32.05781173706055
2019-06-10,46.06556701660156,141.92251586914062,93.03150177001953,111.90279388427734,347.4984130859375,108.8236312866211,150.19158935546875,45.92292022705078,90.00707244873047,132.29949951171875,164.7400360107422,166.802001953125,139.58018493652344,95.94735717773438,114.47438049316406,91.23693084716797,41.23929977416992,171.05514526367188,109.78572845458984,62.86662673950195,124.50336456298828,74.61372375488281,3.6833810806274414,91.09268951416016,147.70323181152344,128.9410400390625,219.1540985107422,162.54676818847656,37.813880920410156,32.49911880493164
2019-06-11,46.598976135253906,141.14657592773438,93.18499755859375,112.42280578613281,343.1080627441406,110.15644836425781,147.5964813232422,46.48454666137695,89.18274688720703,130.37875366210938,165.25767517089844,166.768310546875,139.8817138671875,96.80896759033203,115.10018920898438,91.51806640625,41.19916915893555,172.72067260742188,110.19020080566406,63.24771499633789,124.03392028808594,75.22808837890625,3.740953207015991,91.64568328857422,147.49024963378906,128.82879638671875,217.14927673339844,162.06146240234375,38.271820068359375,32.62607192993164
2019-06-12,46.4506721496582,141.93865966796875,92.76599884033203,111.32804107666016,340.8490295410156,110.00067138671875,148.70729064941406,45.46711730957031,88.46146392822266,130.99647521972656,161.4302978515625,167.5515899658203,140.90036010742188,96.03993225097656,116.66474151611328,90.35218811035156,41.44798278808594,174.1397705078125,110.25543975830078,63.804134368896484,123.46117401123047,74.6588363647461,3.6280415058135986,91.89704132080078,148.42999267578125,129.29510498046875,215.93934631347656,163.27947998046875,38.62873840332031,32.89206314086914
2019-06-13,46.44111251831055,142.83592224121094,93.51499938964844,111.17295837402344,342.64642333984375,110.06124877929688,148.76626586914062,45.71942901611328,88.99139404296875,136.8069610595703,162.47412109375,170.42359924316406,141.1366729736328,96.67369842529297,115.86601257324219,90.57545471191406,41.359004974365234,173.76585388183594,110.15103912353516,63.18674087524414,124.24049377441406,75.54432678222656,3.6791625022888184,92.92765045166016,150.03997802734375,129.01878356933594,216.34555053710938,161.14797973632812,38.80384063720703,32.840667724609375
2019-06-14,46.10382843017578,142.32666015625,93.4834976196289,111.30067443847656,340.9767150878906,110.1131820678711,147.4589080810547,44.56362533569336,88.91779327392578,136.7200927734375,162.65235900878906,173.30392456054688,140.8270263671875,96.23931884765625,115.35546112060547,90.80695343017578,41.504600524902344,174.4456024169922,108.741943359375,63.51666259765625,124.362548828125,75.39073181152344,3.589329957962036,93.17060852050781,148.36111450195312,129.62322998046875,217.66732788085938,161.44297790527344,39.24831008911133,32.96762466430664
2019-06-17,46.3789176940918,144.19384765625,94.30149841308594,110.79889678955078,348.578857421875,110.19108581542969,147.73411560058594,45.09270095825195,89.34467315673828,136.06375122070312,161.947998046875,174.3230438232422,140.4602508544922,96.09690856933594,114.82022857666016,90.31085205078125,41.14868927001953,173.18798828125,108.80064392089844,63.915672302246094,124.73811340332031,74.18904113769531,3.599008321762085,92.99465942382812,146.51612854003906,129.45919799804688,218.1996307373047,161.3478240966797,38.810577392578125,32.99481964111328
2019-06-18,47.46968078613281,146.79660034179688,95.06849670410156,112.60526275634766,367.29937744140625,112.7961196899414,148.02902221679688,45.62175369262695,90.47813415527344,134.39398193359375,165.4698944091797,174.744140625,143.22293090820312,97.1152114868164,115.47074890136719,91.54288482666016,40.96265411376953,173.78280639648438,112.11466217041016,64.82875061035156,126.90706634521484,76.16777801513672,3.7938101291656494,91.83000946044922,145.57958984375,129.81321716308594,217.96006774902344,161.08135986328125,38.60854721069336,33.14293670654297
2019-06-19,47.33095169067383,147.7342071533203,95.43949890136719,113.74562072753906,361.9955749511719,113.0384750366211,151.51864624023438,45.686885833740234,90.44869995117188,136.0155029296875,166.0299835205078,175.13157653808594,142.94583129882812,97.61363983154297,115.65190887451172,90.88138580322266,41.35091781616211,173.8168487548828,111.3905258178711,65.4963150024414,127.40472412109375,75.49011993408203,3.799766778945923,92.51705169677734,145.65164184570312,130.909912109375,221.94314575195312,162.4230499267578,38.810577392578125,33.13386535644531
2019-06-20,47.711273193359375,148.7931365966797,95.90950012207031,113.9645767211914,368.2030029296875,115.65219116210938,154.52659606933594,46.728736877441406,91.47174835205078,137.07720947265625,166.08087158203125,177.91934204101562,143.66294860839844,98.87405395507812,117.1011734008789,91.11289978027344,41.787723541259766,174.3011932373047,113.47156524658203,64.91316223144531,128.58778381347656,77.01707458496094,3.8240857124328613,93.62306213378906,147.73773193359375,131.41940307617188,219.78749084472656,165.32533264160156,38.615272521972656,33.3454475402832
2019-06-21,47.548614501953125,151.2423095703125,95.56500244140625,113.791259765625,365.2171325683594,115.87720489501953,154.17274475097656,46.41943359375,91.95016479492188,135.34950256347656,166.2845458984375,176.35275268554688,142.04933166503906,99.12329864501953,117.00234985351562,90.49275207519531,41.6987419128418,173.5703582763672,113.08668518066406,64.89013671875,128.60653686523438,77.47789001464844,3.7660162448883057,93.17060852050781,145.86781311035156,130.8062744140625,223.7971954345703,165.0398712158203,38.90485763549805,33.59028244018555
2019-06-24,47.50077819824219,149.39935302734375,95.69499969482422,113.25298309326172,367.3288269042969,116.29261016845703,149.96551513671875,46.54153060913086,91.93544006347656,134.37466430664062,167.5999755859375,173.0765380859375,142.2938690185547,99.23011016845703,117.80107879638672,89.8477783203125,41.998043060302734,173.281494140625,113.10625457763672,65.61138153076172,129.3670654296875,76.34846496582031,3.788351535797119,94.11739349365234,145.9523162841797,131.27255249023438,221.4552764892578,165.43003845214844,39.2415885925293,33.6235237121582
2019-06-25,46.78077697753906,149.08413696289062,93.91349792480469,112.35893249511719,362.74200439453125,115.72139739990234,146.80026245117188,45.64617919921875,91.0007095336914,135.0696258544922,166.38644409179688,172.4364471435547,141.74789428710938,98.52513122558594,118.77272033691406,89.1036148071289,41.868621826171875,174.80255126953125,112.22557830810547,65.40422058105469,125.28267669677734,74.64981842041016,3.759068727493286,93.6063003540039,145.12855529785156,132.23110961914062,219.69882202148438,162.9844970703125,39.059749603271484,33.46635818481445
2019-06-26,47.792606353759766,148.05755615234375,94.8915023803711,112.75122833251953,368.2619323730469,116.96766662597656,146.50538635253906,46.069427490234375,91.21415710449219,135.51361083984375,167.19259643554688,173.85140991210938,141.462646484375,98.63906860351562,116.80474853515625,89.69896697998047,41.35091781616211,173.8168487548828,112.12773132324219,64.09982299804688,125.7521743774414,74.58657836914062,3.9521336555480957,91.93894958496094,142.29071044921875,128.4056854248047,215.9818572998047,162.77516174316406,38.37957000732422,33.297096252441406
2019-06-27,47.77825164794922,148.74459838867188,95.21399688720703,113.07052612304688,357.53643798828125,117.27059173583984,148.1273193359375,45.361305236816406,90.61062622070312,134.45188903808594,169.1530303955078,174.35670471191406,141.66635131835938,98.63906860351562,115.8495101928711,89.99663543701172,41.318565368652344,175.27838134765625,111.87979125976562,64.32233428955078,125.95870208740234,75.58950805664062,4.050652027130127,91.9808349609375,142.4410400390625,128.8374481201172,218.52783203125,162.93692016601562,38.55466842651367,33.278961181640625
2019-06-28,47.3429069519043,148.9547882080078,94.68150329589844,112.6144027709961,357.526611328125,117.95430755615234,149.1496124267578,44.54735565185547,91.58953094482422,134.78005981445312,173.63389587402344,175.1568603515625,142.27760314941406,98.19757843017578,114.6884536743164,92.44417572021484,41.18913650512695,176.45953369140625,113.08015441894531,64.33768463134766,125.78038024902344,75.85150146484375,4.075468063354492,91.87191772460938,143.54986572265625,129.11378479003906,216.4608612060547,165.14454650878906,38.47385787963867,33.39684295654297
2019-07-01,48.21120071411133,150.6279754638672,96.1094970703125,113.9645767211914,350.111083984375,118.22262573242188,151.4400177001953,44.55549621582031,91.8839111328125,136.7200927734375,175.55184936523438,177.10235595703125,144.08673095703125,99.60749816894531,114.75434875488281,93.99868774414062,41.739192962646484,175.30389404296875,113.84339141845703,65.02826690673828,127.39530181884766,77.1706771850586,4.123608589172363,92.57571411132812,144.49264526367188,130.7544708251953,215.2455291748047,165.5156707763672,38.157344818115234,33.436126708984375
2019-07-02,48.493465423583984,150.86233520507812,96.71549987792969,114.12881469726562,347.85205078125,117.57350158691406,151.49900817871094,45.426414489746094,90.47813415527344,137.56947326660156,174.80506896972656,176.9844512939453,143.9318389892578,99.84963989257812,115.30606842041016,94.0979232788086,42.04656982421875,178.09109497070312,113.52375030517578,65.61138153076172,128.2403564453125,76.76409149169922,4.025837421417236,93.40521240234375,145.14730834960938,131.97203063964844,216.42538452148438,166.79078674316406,39.14729690551758,33.73234558105469
2019-07-03,48.89531707763672,152.4304962158203,96.94999694824219,115.18123626708984,348.1565246582031,117.3484878540039,152.9439697265625,46.26187515258789,90.78726196289062,138.00379943847656,174.85594177246094,178.63522338867188,145.38246154785156,100.78961181640625,117.04352569580078,93.94802856445312,42.14363479614258,180.83575439453125,114.15003204345703,66.67794036865234,129.06663513183594,77.88446044921875,4.038740634918213,95.58365631103516,147.26783752441406,133.24134826660156,217.52545166015625,168.30372619628906,39.14729690551758,33.94996643066406
2019-07-05,48.852272033691406,150.29656982421875,97.14550018310547,114.76024627685547,349.521728515625,117.26190948486328,151.95118713378906,46.36016845703125,90.92711639404297,138.34371948242188,176.43441772460938,178.09620666503906,143.90744018554688,100.6756591796875,115.75070190429688,94.50594329833984,42.1517219543457,179.5016326904297,112.20597839355469,65.680419921875,128.6909942626953,78.44466400146484,3.976205587387085,94.804443359375,146.0087890625,133.0601043701172,219.1044158935547,168.10391235351562,39.26852035522461,33.84720230102539
2019-07-08,47.84523010253906,147.30584716796875,97.61599731445312,114.25692749023438,344.8662109375,116.69937133789062,150.21127319335938,46.02435302734375,90.97126770019531,136.95492553710938,174.60984802246094,179.31739807128906,143.15768432617188,100.0988540649414,116.08008575439453,93.9896469116211,42.062747955322266,180.28341674804688,110.37283325195312,64.48346710205078,128.59713745117188,79.94452667236328,3.9012622833251953,95.55851745605469,144.95938110351562,132.80963134765625,219.8584442138672,167.6566925048828,38.98567199707031,34.07087707519531
2019-07-09,48.137054443359375,146.78042602539062,99.41500091552734,115.21784973144531,346.8011169433594,116.22332763671875,151.33187866210938,46.147212982177734,90.78726196289062,137.52793884277344,176.3240966796875,178.55099487304688,143.03543090820312,99.21585083007812,116.44241333007812,94.38936614990234,41.73109436035156,180.2239532470703,108.09612274169922,65.11265563964844,128.127685546875,79.54696655273438,3.9037437438964844,94.6033706665039,144.75576782226562,132.50741577148438,218.22618103027344,169.1220703125,38.38884735107422,34.119239807128906
2019-07-10,48.61306381225586,147.330078125,100.87049865722656,116.12383270263672,346.025146484375,114.79535675048828,153.6124267578125,46.794281005859375,92.3255386352539,139.4022674560547,174.79653930664062,177.4982147216797,142.17160034179688,100.02764892578125,116.2777328491211,94.11457824707031,41.917144775390625,180.9972381591797,108.09612274169922,65.08195495605469,129.4328155517578,79.00482940673828,3.971987009048462,95.30715942382812,143.31491088867188,132.40382385253906,219.5391082763672,170.62562561035156,38.79035949707031,34.149452209472656
2019-07-11,48.25904846191406,143.8786163330078,100.05349731445312,116.4807357788086,352.6058349609375,115.93777465820312,156.19769287109375,46.93354415893555,92.31817626953125,139.4217071533203,179.36228942871094,180.26910400390625,142.23683166503906,100.57597351074219,115.37196350097656,95.013916015625,42.09510040283203,180.73379516601562,110.27498626708984,62.15089797973633,129.94920349121094,79.7728500366211,4.126339435577393,95.83501434326172,145.71429443359375,131.62661743164062,231.67459106445312,171.98629760742188,38.73591613769531,34.43359375
2019-07-12,48.62980651855469,141.3971405029297,100.55000305175781,117.10302734375,358.8230895996094,119.74581146240234,155.39163208007812,47.4659309387207,92.72299194335938,140.7036590576172,181.5602264404297,183.79806518554688,144.35565185546875,101.64410400390625,110.58775329589844,96.01319122314453,42.15980911254883,180.9887237548828,113.08015441894531,61.176429748535156,130.41868591308594,80.5228042602539,4.159343242645264,96.34610748291016,147.13319396972656,132.45558166503906,235.87948608398438,171.59620666503906,38.91967010498047,34.63912582397461
2019-07-15,49.086700439453125,142.35899353027344,101.04949951171875,117.6612777709961,355.1693420410156,120.8536148071289,156.93495178222656,47.5478401184082,92.5316390991211,140.8784942626953,179.5574493408203,184.19387817382812,142.61985778808594,102.05712127685547,110.92534637451172,94.84737396240234,42.16790771484375,182.02542114257812,112.75395965576172,62.12019348144531,130.41868591308594,80.84806823730469,4.150907039642334,96.75666809082031,148.42999267578125,133.6990966796875,235.93270874023438,171.82461547851562,39.18505859375,34.75397872924805
2019-07-16,48.91685485839844,143.4502410888672,100.49500274658203,117.1945571899414,356.2890319824219,120.37757873535156,154.45779418945312,47.195640563964844,91.82503509521484,140.140380859375,182.90113830566406,182.9810791015625,142.43240356445312,102.2066421508789,109.1055679321289,95.8633041381836,42.175987243652344,181.6090545654297,115.13507843017578,62.60359573364258,128.7098388671875,80.05293273925781,4.146193027496338,97.10018157958984,146.44725036621094,133.49185180664062,234.77944946289062,170.62562561035156,39.06937026977539,34.68748474121094
2019-07-17,48.64176940917969,143.1188201904297,99.60150146484375,116.29771423339844,362.9384765625,117.46961975097656,155.54893493652344,46.85981369018555,91.36872100830078,138.4602813720703,181.0171661376953,181.59140014648438,137.4124755859375,101.87908935546875,108.57855224609375,94.92231750488281,42.208351135253906,181.6005859375,113.94781494140625,62.856788635253906,127.94925689697266,79.05906677246094,4.211457252502441,97.14208984375,143.0988006591797,131.58346557617188,236.5447998046875,170.47332763671875,38.9400749206543,34.63912582397461
2019-07-18,49.1943244934082,145.12338256835938,98.8949966430664,117.50569915771484,354.67822265625,116.74266815185547,155.29335021972656,47.29393768310547,91.76616668701172,137.54734802246094,182.05252075195312,180.6060028076172,141.698974609375,106.5504150390625,108.7514877319336,95.48855590820312,42.08701705932617,183.469970703125,112.89747619628906,63.44762420654297,128.0901336669922,79.00482940673828,4.22312068939209,97.34954071044922,143.36192321777344,131.86843872070312,231.17788696289062,171.7864990234375,38.933265686035156,34.675392150878906
2019-07-19,48.459983825683594,144.19384765625,98.22599792480469,114.2294692993164,370.6387939453125,118.80960083007812,154.08425903320312,46.98267364501953,92.0311279296875,135.8186492919922,181.20384216308594,179.42689514160156,140.97369384765625,106.58602905273438,107.3022232055664,94.5475845336914,41.56932830810547,181.73643493652344,112.60391235351562,62.450138092041016,128.27792358398438,78.20069885253906,4.179941177368164,96.98692321777344,143.02052307128906,129.7268829345703,227.67379760742188,170.55897521972656,38.51133346557617,34.42754364013672
2019-07-22,49.56748962402344,142.173095703125,99.28150177001953,115.30934143066406,366.7690124511719,117.9461669921875,155.01809692382812,47.285736083984375,92.2298355102539,136.7801055908203,181.61117553710938,177.93618774414062,141.45448303222656,106.6287841796875,105.9271011352539,95.15546417236328,41.43180847167969,182.6967010498047,113.92822265625,62.3120231628418,129.97740173339844,77.67666625976562,4.251409530639648,97.23148345947266,142.39088439941406,129.2778778076172,226.4939727783203,171.82461547851562,37.76956558227539,34.101097106933594
2019-07-23,49.954978942871094,142.27005004882812,99.72450256347656,117.32268524169922,366.4252624511719,120.44046020507812,153.59275817871094,47.26935577392578,92.6052017211914,137.18798828125,186.21937561035156,179.46054077148438,142.4976043701172,107.08447265625,106.09178161621094,96.89585876464844,43.94748306274414,182.11041259765625,115.80699157714844,62.94120788574219,130.7848663330078,78.33622741699219,4.359109878540039,96.00871276855469,153.55441284179688,127.36947631835938,226.218994140625,172.13856506347656,37.755950927734375,33.88044357299805
2019-07-24,49.91433334350586,142.07608032226562,100.04049682617188,117.09390258789062,354.9925231933594,115.0419921875,157.0332489013672,46.876190185546875,93.1351547241211,137.21714782714844,188.4258575439453,180.83338928222656,141.76419067382812,106.83525848388672,106.86581420898438,97.28724670410156,43.502586364746094,180.8102569580078,117.04651641845703,62.726341247558594,132.12759399414062,78.33622741699219,4.433556079864502,94.95458984375,156.96859741210938,128.53521728515625,222.7770233154297,174.4508819580078,38.089412689208984,33.853248596191406
2019-07-25,49.51964569091797,140.73428344726562,98.69100189208984,116.36177825927734,341.8901672363281,117.48393249511719,156.6400604248047,46.376548767089844,92.46538543701172,139.08180236816406,186.68612670898438,181.54087829589844,141.60931396484375,107.09159851074219,107.96923065185547,96.3545913696289,42.92825698852539,182.22085571289062,116.20494842529297,62.726341247558594,131.62997436523438,78.86028289794922,4.302531719207764,95.09795379638672,159.5277099609375,128.22439575195312,220.62135314941406,172.79515075683594,38.35482406616211,33.919734954833984
2019-07-26,49.691871643066406,141.72853088378906,97.15249633789062,116.02317810058594,338.8551940917969,115.9228286743164,157.24951171875,46.30282974243164,91.0595703125,140.48028564453125,188.51919555664062,182.6863250732422,141.4789581298828,107.78233337402344,107.6480941772461,96.77930450439453,43.81806182861328,183.1895751953125,113.49767303466797,62.48081970214844,132.70974731445312,79.09520721435547,4.3444695472717285,96.75080108642578,160.4673614501953,129.4678192138672,224.38265991210938,174.79342651367188,38.84480285644531,34.16154479980469
2019-07-29,50.155921936035156,142.32666015625,95.62249755859375,116.39838409423828,334.1504821777344,117.2658920288086,153.553466796875,46.63046646118164,91.43495178222656,142.17013549804688,186.97467041015625,183.6380157470703,142.2286834716797,107.44051361083984,109.53378295898438,96.47117614746094,43.67245864868164,182.67971801757812,115.31121063232422,63.2941780090332,132.41867065429688,79.16748046875,4.3382649421691895,97.82176971435547,159.79080200195312,128.44024658203125,225.16331481933594,174.33668518066406,39.04215621948242,33.93484878540039
2019-07-30,49.940635681152344,142.62574768066406,94.92649841308594,115.73947143554688,341.2713623046875,115.94900512695312,154.29071044921875,46.25368881225586,91.51589965820312,140.75222778320312,187.8911895751953,183.06527709960938,141.7234344482422,106.65010833740234,108.75971221923828,96.25466918945312,43.45405578613281,180.4364013671875,115.87874603271484,63.89265823364258,131.78018188476562,78.78799438476562,4.353898525238037,101.54069519042969,161.31936645507812,127.47308349609375,226.14801025390625,172.73806762695312,38.53856658935547,33.87137985229492
2019-07-31,50.959651947021484,150.8138427734375,93.33899688720703,113.81766510009766,335.1032409667969,114.83269500732422,151.87252807617188,45.37727737426758,90.61062622070312,138.88755798339844,186.81341552734375,179.97438049316406,140.54180908203125,105.56061553955078,107.22813415527344,96.59608459472656,42.57235336303711,179.05978393554688,113.98039245605469,63.67782211303711,127.94925689697266,77.7308578491211,4.1868896484375,99.5421142578125,160.6991424560547,126.60954284667969,220.89637756347656,169.3790283203125,37.613037109375,33.363582611083984
2019-08-01,49.85691833496094,150.34503173828125,92.76599884033203,113.56138610839844,328.3359375,110.57673645019531,148.2452850341797,45.36907196044922,88.86626434326172,137.76100158691406,179.57444763183594,179.25003051757812,138.17037963867188,107.04177856445312,107.28577423095703,94.04795837402344,42.08701705932617,179.5101776123047,113.09322357177734,64.21492004394531,129.63003540039062,75.10157012939453,4.092589378356934,98.43738555908203,160.67098999023438,125.88424682617188,221.10928344726562,170.49232482910156,37.606239318847656,33.06132125854492
2019-08-02,48.802032470703125,151.33120727539062,91.16200256347656,113.76274108886719,333.5120849609375,108.61442565917969,143.22218322753906,43.616249084472656,88.85891723632812,137.62506103515625,177.68191528320312,178.6773223876953,136.91539001464844,104.85563659667969,107.92805480957031,94.03962707519531,42.32967758178711,182.2548370361328,111.26005554199219,64.81341552734375,128.540771484375,73.31257629394531,4.000027656555176,98.19283294677734,159.89414978027344,126.8686294555664,221.8189697265625,168.8271484375,37.830806732177734,33.06736755371094
2019-08-05,46.24735641479492,146.7076873779297,88.25650024414062,110.47734069824219,325.1634521484375,106.09400177001953,140.39117431640625,42.076358795166016,87.39424133300781,134.31333923339844,171.15582275390625,172.60488891601562,132.02581787109375,100.23416900634766,107.17874145507812,91.24168395996094,41.77963638305664,178.83035278320312,107.45025634765625,63.77755355834961,124.13720703125,71.35193634033203,3.741945743560791,95.359375,155.1612548828125,124.28666687011719,217.39234924316406,160.6816864013672,37.57900619506836,31.985280990600586
2019-08-06,47.122840881347656,149.1002655029297,89.3915023803711,112.15205383300781,326.5287170410156,106.46900939941406,140.37149047851562,43.08384704589844,87.86528778076172,137.7804412841797,174.83047485351562,175.85585021972656,134.07130432128906,100.21279907226562,107.68103790283203,91.95780181884766,42.281158447265625,181.9149627685547,106.79791259765625,64.72132110595703,126.46580505371094,73.45716094970703,3.78065824508667,96.37132263183594,156.2606658935547,126.03964233398438,220.24880981445312,164.12637329101562,37.463314056396484,32.423553466796875
2019-08-07,47.61081314086914,148.35662841796875,89.66999816894531,113.05807495117188,325.4777526855469,105.33526611328125,139.23123168945312,42.870872497558594,87.65921020507812,130.9724884033203,174.60134887695312,175.10630798339844,133.15045166015625,99.05921173095703,107.21990966796875,89.95928192138672,43.01725387573242,184.2517852783203,106.75225067138672,64.64460754394531,127.01974487304688,73.4390869140625,3.8188741207122803,97.41699981689453,160.6835174560547,127.24855041503906,218.62542724609375,166.828857421875,37.490543365478516,32.704654693603516
2019-08-08,48.6609001159668,149.72267150878906,91.64450073242188,114.65957641601562,332.42071533203125,106.41667938232422,141.37416076660156,43.54253005981445,90.69895935058594,133.91514587402344,175.670654296875,178.18885803222656,136.10044860839844,100.9396743774414,108.43036651611328,91.48316192626953,43.42979049682617,185.25450134277344,107.13059997558594,65.01290893554688,130.40933227539062,74.99315643310547,3.927318811416626,99.0361328125,163.9159698486328,127.99119567871094,219.6632537841797,171.18701171875,37.987327575683594,32.96284103393555
2019-08-09,48.259918212890625,158.6302032470703,90.37899780273438,115.46492004394531,333.606689453125,104.11427307128906,140.93179321289062,42.94458770751953,90.10277557373047,134.52700805664062,175.5857696533203,176.8833770751953,135.8233642578125,98.07935333251953,108.7267837524414,91.38326263427734,43.211387634277344,187.92274475097656,106.6413345336914,65.61906433105469,129.3013916015625,74.07157897949219,3.82607102394104,98.47953796386719,162.8040771484375,128.72515869140625,220.5592803955078,170.37818908691406,37.96010971069336,32.586204528808594
2019-08-12,48.13746643066406,166.3333740234375,89.24600219726562,113.43328094482422,329.050537109375,101.79441833496094,138.32687377929688,42.21559524536133,89.46244812011719,131.8368682861328,171.02003479003906,174.34832763671875,134.20980834960938,96.30695343017578,108.63619232177734,89.66781616210938,43.03343963623047,184.5321807861328,105.74758911132812,65.23542022705078,127.49858093261719,73.77339172363281,3.7583248615264893,97.84708404541016,161.54173278808594,126.46275329589844,215.74232482910156,167.7993927001953,37.89885711669922,31.960464477539062
2019-08-13,50.175994873046875,166.60818481445312,91.21700286865234,115.6021957397461,328.9714660644531,103.79159545898438,141.43313598632812,43.18212127685547,90.08069610595703,133.06051635742188,173.2180633544922,175.46002197265625,136.89093017578125,97.83436584472656,109.86312103271484,91.05012512207031,43.276092529296875,186.71604919433594,107.56119537353516,66.04875183105469,130.1370086669922,75.28230285644531,3.8724753856658936,98.87589263916016,164.71160888671875,127.99119567871094,221.08267211914062,169.95948791503906,38.36162185668945,32.62567138671875
2019-08-14,48.68251419067383,161.8867950439453,88.14800262451172,112.24359130859375,316.6767883300781,100.47750091552734,137.34388732910156,41.453861236572266,86.6582260131836,129.02044677734375,165.9621124267578,169.78347778320312,133.68014526367188,94.56338500976562,107.26106262207031,87.26957702636719,42.863563537597656,183.95436096191406,103.60135650634766,63.99241256713867,126.21800994873047,73.21321868896484,3.724078893661499,97.64468383789062,161.39451599121094,123.89810943603516,215.74232482910156,165.1065216064453,37.919281005859375,32.25815200805664
2019-08-15,48.44001007080078,162.24497985839844,88.80599975585938,111.99649810791016,324.1682434082031,100.51240539550781,139.71292114257812,37.88264846801758,86.07677459716797,129.56430053710938,166.48826599121094,169.95187377929688,132.902099609375,95.04611206054688,107.49162292480469,87.6026611328125,43.57538986206055,185.47543334960938,103.2524185180664,64.03843688964844,125.9354019165039,71.83982849121094,3.6918184757232666,98.99394989013672,163.29998779296875,125.72014617919922,216.67379760742188,167.97482299804688,38.31398391723633,34.22946548461914
